2
183.0856
184.0728
204.9577
272.9454
290.1329
319.9533
332.0817
340.9332
398.9988
408.9206
422.0009
427.1062
431.2739
432.2769
434.0593
476.9085
509.2866
514.3349
520.3364
521.3388
522.3444
544.3365
544.8968
545.3402
566.3171
572.1415
590.3172
612.8828
628.3789
631.8669
648.1608
666.3717
699.8548
748.8601
